證券代碼,股票簡稱,上市板,所屬行業,最近收盤股價,流通股份,市值(百萬),Q4sales,Q3sales,Q4NI,Q3NI,corr,corr1,predict112Sales,predict112NI,predict112EPS,Div,EPS,corr,predict112Div,預估年度殖利率(%),預估配發股利總金額(百萬),預估殖利率5%股價
6674.TW,鋐寶科技,上市,通信網路業,26.05,67335696,1754.0948808,"[2832098.0, 2704414.0, 2906921.0, 2514695.0]","[2282986.0, 1948765.0, 2218892.0, 2067107.0]","[10514.0, 46723.0, 32744.0, -63146.0]","[19004.0, 30431.0, 29566.0, 3309.0]",0.6386393083033208,0.986948570377194,1805341.890821776,-856387.0667312156,-12.71817353356258,"[1.4, 1.0, 1.0, 0.5]","[0.16, 0.7, 0.49, -0.94]",0.6745975879706299,6.764985926978545,25.969%,455.5250358233055,135.29971853957088
6679.TWO,鈺太,上櫃,半導體業,376.5,53713300,20223.05745,"[1394525.0, 1898253.0, 2735340.0, 2145675.0]","[1009892.0, 1327577.0, 2094239.0, 1806138.0]","[162482.0, 308606.0, 625423.0, 515835.0]","[117756.0, 209034.0, 476115.0, 478641.0]",0.9710422130331446,0.9706937798087417,1760688.8243430217,393759.8750784686,7.330770499642893,"[2.44381579, 4.99449475, 9.1, 9.0]","[4.06, 7.57, 15.06, 10.4]",0.9173476429700455,5.1395411947066645,1.365%,276.0617180536375,102.79082389413328
6680.TWO,鑫創電子,上櫃,電腦及週邊設備業,88.0,20961100,1844.5768,"[371511.0, 400246.0, 392016.0, 534638.0]","[288786.0, 297666.0, 268424.0, 366492.0]","[51431.0, 39957.0, 32976.0, 71037.0]","[46313.0, 37925.0, 20350.0, 51698.0]",0.9477721286729135,0.8862870726477419,677768.4808441005,70053.6032952118,3.3420766703661444,"[2.5, 2.0, 1.2, 2.0]","[3.16, 2.16, 1.79, 3.75]",0.6625274354643155,1.782440889747918,2.026%,37.361921734095084,35.64881779495836
6683.TWO,雍智科技,上櫃,半導體業,406.9908,27389700,11147.35591476,"[824346.0, 1228663.0, 1481720.0, 1529234.0]","[613741.0, 884310.0, 1114167.0, 1153675.0]","[206913.0, 333997.0, 419700.0, 406451.0]","[158206.0, 245773.0, 316513.0, 323968.0]",0.997050423400944,0.9923109754577548,1425302.7661692759,357790.3560639334,13.06295271813614,"[4.0, 5.5, 7.8, 7.5]","[7.85, 12.34, 15.5, 15.01]",0.9798905329213868,6.393893660603754,1.571%,175.12682919583867,127.87787321207507
6684.TWO,安格,上櫃,半導體業,89.0,44629900,3972.0611,"[623011.0, 429315.0]","[453033.0, 370952.0]","[147648.0, 37624.0]","[106364.0, 52102.0]",1.0,1.0,99455.29712113645,-421501.4357008588,-9.444373294604263,"[0.0, 2.00608016, 4.5, 1.6]","[0.06, 2.0, 6.59, 1.4]",0.9804444269981293,0.0,0.000%,0.0,0.0
6689.TW,伊雲谷,上市,數位雲端,108.5,67800000,7356.3,"[10148921.0, 8617734.0]","[7879931.0, 6350151.0]","[203770.0, 100647.0]","[169045.0, 69381.0]",1.0,1.0,9316529.11930539,152042.9469417242,2.2425213413233656,"[0.35, 1.1, 2.5, 2.8]","[4.28, 3.09, 3.4, 1.61]",-0.7729031896065148,3.9000371158324882,3.595%,264.4225164534427,78.00074231664976
6690.TWO,安碁資訊,上櫃,數位雲端,222.0,22115200,4909.5744,"[642209.0, 803373.0, 852427.0, 1603216.0]","[444586.0, 544213.0, 592996.0, 1152214.0]","[67696.0, 82154.0, 86853.0, 155366.0]","[48754.0, 54441.0, 60129.0, 106996.0]",0.9996519342020886,0.9979068021453724,1834828.2873965364,197075.6577907892,8.911321525050157,"[3.0, 3.3, 3.7, 4.5]","[5.11, 4.93, 5.11, 7.92]",0.8980115334356618,4.90156616845236,2.208%,108.39911612855764,98.0313233690472
6691.TW,洋基工程,上市,其他電子業,450.0,87389000,39325.05,"[10658833.0, 13967617.0]","[7708835.0, 10087256.0]","[956784.0, 1728329.0]","[668145.0, 1295514.0]",1.0,0.9999999999999999,17036238.04438533,1845702.1166187683,21.12053137830583,"[10.0, 6.3, 14.0, 19.25]","[12.92, 11.37, 15.83, 25.48]",0.9517287598254397,16.327907583152793,3.628%,1426.8795157841394,326.55815166305587
6692.TWO,進能服,上櫃,綠能環保,38.6,45829800,1769.03028,[],[],[],[],,,0.0,0.0,0.0,"[2.0, 2.0, 1.0, 1.0]","[3.92, 5.1, 2.11, 4.04]",0.6677760126532006,0.0,0.000%,0.0,0.0
6693.TWO,廣閎科,上櫃,半導體業,73.7,45720000,3369.564,"[1212392.0, 1334958.0]","[867058.0, 1074254.0]","[118080.0, 111697.0]","[74097.0, 154052.0]",1.0,-1.0,1133419.9949130293,121122.25331749108,2.649218139052736,"[0.0, 0.1969, 2.2222, 2.0]","[0.33, 0.72, 2.91, 2.48]",0.9965540759344452,2.053698944976813,2.787%,93.89511576433989,41.07397889953626
6695.TW,芯鼎,上市,半導體業,71.8,95627000,6866.0186,[1093183.0],[883371.0],[69640.0],[83132.0],,,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]","[-1.13, -1.07, 1.9, 0.8]",,0.0,0.000%,0.0,0.0
6697.TWO,東捷資訊,上櫃,資訊服務業,49.7,27323000,1357.9531,"[1227636.0, 1230637.0, 1325626.0, 1330274.0]","[952272.0, 851762.0, 1045577.0, 1023797.0]","[60398.0, 65780.0, 72481.0, 55641.0]","[46699.0, 51491.0, 60265.0, 57216.0]",0.8627565700669416,0.3659572579152782,1304592.8656816892,65290.985070801136,2.3895979603557858,"[2.0, 2.0, 2.0, 1.6]","[2.57, 2.41, 2.65, 2.04]",0.929604886715096,1.880838167202836,3.784%,51.39014124248309,37.61676334405672
6698.TW,旭暉應材,上市,其他電子業,51.8,65788000,3407.8184,"[854165.0, 620635.0, 856083.0, 1250628.0]","[667857.0, 413792.0, 561354.0, 885599.0]","[207711.0, 4845.0, 26094.0, -36049.0]","[195550.0, -21467.0, 9156.0, -10249.0]",0.9723841473661351,0.9776103742653349,1112589.9600510104,-55501.602853143326,-0.8436432609768244,"[1.6, 0.5, 0.0, 0.0]","[3.4, 0.07, 0.39, -0.55]",0.9388294226453622,0.0,0.000%,0.0,0.0
6703.TWO,軒郁,上櫃,生技醫療業,275.0,27852000,7659.3,"[1328963.0, 1355628.0, 1707704.0]","[930574.0, 959600.0, 1128445.0]","[121232.0, 142194.0, 181912.0]","[99199.0, 90658.0, 99488.0]",0.9973270561437606,0.20396479887196195,3315323.690292416,376721.4174151523,13.525830009161005,"[8.0, 7.25, 7.3, 5.58]","[5.17, 6.58, 6.84, 7.79]",-0.9146140166602772,9.688591977338046,3.523%,269.84666375281927,193.7718395467609
6706.TW,惠特,上市,光電業,135.5,73577000,9969.6835,"[3717808.0, 3159682.0, 5714727.0, 4458117.0]","[2909278.0, 2281497.0, 4077213.0, 4075246.0]","[316341.0, 342846.0, 999467.0, 930657.0]","[289072.0, 191629.0, 678704.0, 938219.0]",0.8846219464208271,0.9154772635266668,1785040.6847692262,-248.77636303717736,-0.0033811702439237447,"[4.0, 4.0, 10.0, 3.5]","[5.19, 5.12, 13.98, 12.66]",0.6075648091026755,0.0,0.000%,0.0,0.0
6708.TWO,天擎,上櫃,半導體業,46.55,29009000,1350.36895,[314164.0],[260540.0],[33489.0],[50250.0],,,0.0,0.0,0.0,"[0.08, 0.5, 0.75, 0.9]","[0.32, 0.56, 1.29, 1.31]",0.9403922185432065,0.0,0.000%,0.0,0.0
6712.TWO,長聖,上櫃,生技醫療業,200.0,80672600,16134.52,"[70597.0, 438841.0, 627512.0]","[44519.0, 283752.0, 447768.0]","[-106829.0, 369601.0, 200714.0]","[-80475.0, 287463.0, 70540.0]",0.9970540897257573,0.9638974477494345,719809.0074479061,593587.5437069538,7.357982062149401,"[0.0, 0.0, 5.0, 2.0]","[-1.68, -1.91, 6.0, 2.95]",0.976981120395947,5.377976983451058,2.689%,433.85538599515377,107.55953966902115
6715.TW,嘉基,上市,電子零組件業,191.0,65958000,12597.978,"[2245138.0, 2404160.0, 2473397.0, 3369201.0]","[1669076.0, 1667505.0, 1796599.0, 2510071.0]","[156114.0, 271870.0, 174032.0, 570248.0]","[117788.0, 196716.0, 124630.0, 444502.0]",0.9914976262875504,0.999302512993322,2578924.991646281,428767.3949100269,6.500612433821931,"[1.8, 2.5, 1.8, 4.5]","[3.04, 4.77, 3.05, 9.42]",0.9999276437085994,3.2563877306416584,1.705%,214.7848219376625,65.12775461283316
6716.TWO,應廣,上櫃,半導體業,118.0,30419300,3589.4774,"[521678.0, 682109.0, 966270.0, 938975.0]","[345086.0, 490557.0, 718097.0, 797457.0]","[71420.0, 117616.0, 282431.0, 201470.0]","[38324.0, 81522.0, 215135.0, 206453.0]",0.9780586273995844,0.9482882763887345,907626.5114331503,69813.84020763524,2.295050846259948,"[3.0, 4.0, 7.5, 4.5]","[3.57, 5.41, 11.52, 7.47]",0.9838719519574278,2.127653025109863,1.803%,64.72171566672446,42.55306050219726
6719.TW,力智,上市,半導體業,282.5,82787000,23387.3275,"[5950897.0, 6084955.0]","[4280068.0, 5093288.0]","[1113190.0, 1159080.0]","[805973.0, 1144393.0]",1.0,1.0,5613202.454947,1009551.8515158679,12.194569817916676,"[0.0, 1.5, 7.5, 10.0]","[1.03, 6.27, 15.75, 14.85]",0.9493033672169707,6.492284444291568,2.298%,537.4767522895661,129.84568888583135
6721.TWO,信實,上櫃,其他業,53.2,22500000,1197.0,"[2216920.0, 2644037.0]","[1634601.0, 1940413.0]","[108872.0, 66757.0]","[76938.0, 39513.0]",0.9999999999999999,1.0,3035016.6827658825,83720.032999332,3.720890355525867,"[2.4, 4.0, 4.0, 2.4]","[2.95, 5.47, 5.44, 3.08]",0.9992533900498939,2.863382129639076,5.382%,64.4260979168792,57.26764259278152
6727.TWO,亞泰金屬,上櫃,電子零組件業,67.5,24712000,1668.06,"[969462.0, 1250625.0, 1455598.0]","[685914.0, 1003143.0, 1118784.0]","[73578.0, 121170.0, 200116.0]","[55489.0, 113033.0, 204278.0]",0.9851723095578208,0.9999272724352265,1318138.7695064223,105368.40822362075,4.263855949482872,"[2.0, 2.5, 3.0, 4.0]","[5.18, 4.02, 5.75, 8.83]",0.8767606307048761,2.2621154248693696,3.351%,55.90139637937186,45.24230849738739
6728.TWO,上洋,上櫃,居家生活,131.5,23901500,3143.04725,"[1364595.0, 1943940.0, 2448275.0]","[1000124.0, 1421455.0, 1916566.0]","[103905.0, 270099.0, 312691.0]","[55874.0, 182853.0, 259403.0]",0.9962707903589598,0.9825185387206963,2594848.97429159,215579.74114918098,9.019506773599188,"[4.0, 4.2, 9.0, 10.0]","[7.26, 5.22, 11.74, 13.6]",0.9682878022139587,6.458128823964833,4.911%,154.35896608599543,129.16257647929663
6732.TWO,昇佳電子,上櫃,半導體業,322.0,48912000,15749.664,"[4806152.0, 5296054.0, 5873003.0, 4025559.0]","[3413853.0, 3875528.0, 4692621.0, 3225433.0]","[1322900.0, 1365454.0, 1661349.0, 842773.0]","[957245.0, 1036500.0, 1336223.0, 736578.0]",0.9361094530946238,0.9658657232572126,4316724.816766612,580215.957473622,11.862445973863716,"[22.0, 22.5, 30.0, 15.0]","[35.1, 28.81, 33.97, 17.23]",0.8146720241854261,12.038506403456191,3.739%,588.8274252058492,240.7701280691238
6733.TWO,博晟生醫,上櫃,生技醫療業,37.85,124256000,4703.0896,"[1393.0, 9269.0, 31446.0]","[1074.0, 4461.0, 20450.0]","[-145594.0, -138485.0, -184455.0]","[-114379.0, -124336.0, -131140.0]",0.9958541352632005,0.713773036592728,106524.72472232503,-156877.81234256976,-1.2625371196768749,"[0.0, 0.0, 0.0, 0.0]","[-2.01, -1.67, -1.37, -1.79]",,0.0,0.000%,0.0,0.0
6735.TWO,美達科技,上櫃,其他電子業,86.1904,43983100,3790.92098224,"[453725.0, 433562.0]","[352406.0, 371024.0]","[155027.0, 107237.0]","[122994.0, 116256.0]",-0.9999999999999999,1.0,701090.5061231067,-821717.4746215495,-18.682572956920943,"[0.8, 2.5, 3.6267273, 2.4]","[2.15, 3.37, 4.4, 2.77]",0.9460566870950601,0.0,0.000%,0.0,0.0
6741.TWO,91APP*-KY,上櫃,數位雲端,98.5,118078000,11630.683,"[1100926.0, 1262840.0]","[766711.0, 874960.0]","[298642.0, 338695.0]","[196362.0, 219578.0]",1.0,1.0,1408134.664449556,459626.9042039973,3.892570201087394,"[0.0, 0.0, 0.48, 0.7]","[0.96, 1.92, 2.58, 2.83]",0.8768006960546014,0.9681721810524333,0.983%,114.31983479430922,19.363443621048663
6742.TW,澤米,上市,光電業,72.4,71268000,5159.8032,[],[],[],[],,,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 1.75]","[0.1, 0.04, 0.4, 4.6]",0.9974707773562104,0.0,0.000%,0.0,0.0
6743.TW,安普新,上市,其他電子業,64.7,147500000,9543.25,"[4998255.0, 5678706.0, 5051971.0]","[3413171.0, 4046177.0, 4124540.0]","[488583.0, -49245.0, 73330.0]","[374517.0, 517.0, 82988.0]",0.4741816983585003,0.9999699334983282,4816525.882223595,-70326.82206996721,-0.476792014033676,"[0.45, 1.63934426, 0.5, 0.5]","[1.04, 4.4, -0.33, 0.5]",0.9528373186801006,0.27342220872028156,0.423%,40.329775786241534,5.468444174405631
6747.TWO,亨泰光,上櫃,生技醫療業,177.5,24189000,4293.5475,"[541066.0, 644642.0, 744268.0]","[403159.0, 493416.0, 586958.0]","[125019.0, 241178.0, 255512.0]","[108216.0, 222537.0, 241185.0]",0.9997680014670143,0.9995631710760786,746263.848230123,199840.1020018531,8.261610732227588,"[4.55, 5.3743437, 8.68163214, 9.0950432]","[5.62, 5.68, 10.01, 10.56]",0.9904678412255282,7.1745061817360485,4.042%,173.54413003001326,143.49012363472096
6751.TWO,智聯服務,上櫃,資訊服務業,75.5,22200000,1676.1,"[983605.0, 1238275.0, 1388886.0]","[745393.0, 914427.0, 998093.0]","[30785.0, 31816.0, 75902.0]","[23526.0, 20697.0, 44995.0]",0.9989670149374245,0.991987653794539,1858568.4639288944,88929.28404436672,4.005823605602105,"[2.05, 2.1, 2.1, 3.0]","[2.81, 2.76, 2.44, 4.05]",0.9644724200937372,2.930902896531104,3.882%,65.0660443029905,58.61805793062208
6752.TWO,叡揚,上櫃,資訊服務業,127.5,32765100,4177.55025,"[1091208.0, 1181294.0, 1427388.0]","[755775.0, 827084.0, 997523.0]","[118968.0, 132900.0, 172313.0]","[73764.0, 73946.0, 116779.0]",0.9995704319004134,0.9687052647175183,1612277.7831358267,182983.08276192745,5.584694774681825,"[1.8, 2.2, 2.2, 2.6]","[3.66, 4.88, 4.7, 5.74]",0.9944302029662154,2.5193719097304133,1.976%,82.54747255950797,50.387438194608265
6753.TW,龍德造船,上市,航運業,145.0,107750000,15623.75,[3831581.0],[2705298.0],[287233.0],[161681.0],,,0.0,0.0,0.0,"[0.42, 0.58, 0.25, 1.0]","[1.92, 2.01, 2.67, 2.93]",0.4382109303589811,0.0,0.000%,0.0,0.0
6754.TW,匯僑設計,上市,居家生活,62.3,66000000,4111.8,"[3117134.0, 4136015.0, 5096245.0]","[2352454.0, 2879813.0, 3672695.0]","[213206.0, 232345.0, 345268.0]","[145999.0, 107936.0, 209426.0]",0.9912075470351716,0.8703936991046901,4377718.058263706,316457.63450185664,4.794812643967525,"[2.8, 2.8, 3.5, 3.7]","[3.67, 3.43, 3.52, 5.23]",0.69414730065153,3.392123667972268,5.445%,223.8801620861697,67.84247335944535
6756.TW,威鋒電子,上市,半導體業,197.0,69561000,13703.517,"[1969592.0, 3367047.0, 2954986.0]","[1422375.0, 2421095.0, 2471899.0]","[318484.0, 880311.0, 723535.0]","[234719.0, 632943.0, 681573.0]",0.9447546430482027,0.931188760907983,2097108.9472148507,261288.80272564077,3.7562542620957258,"[3.3, 4.5, 11.0, 7.5]","[4.05, 5.29, 13.04, 10.56]",0.9816283593183361,3.0342035084145875,1.540%,211.06223024882712,60.68407016829175
6757.TW,台灣虎航-創,上市,航運業,74.0,449000000,33226.0,"[244225.0, 1314827.0]","[217906.0, 451554.0]","[-2269379.0, -2849792.0]","[-1638738.0, -2460221.0]",1.0,1.0,40710449.43968705,-162598.71410850866,-0.36213522073164517,"[2.0, 0.0, 0.0, 0.0]","[4.04, -6.45, -7.19, -7.12]",0.9981525649876524,1.1941188495567792,1.614%,536.1593634509939,23.882376991135583
6761.TWO,穩得,上櫃,電子零組件業,111.0,30104900,3341.6439,"[1894207.0, 1923029.0]","[1418125.0, 1444948.0]","[188609.0, 193388.0]","[146748.0, 150393.0]",1.0,1.0,1761656.7463370988,91905.37777777779,3.052837836291693,"[2.5, 3.0, 5.8, 5.1]","[4.13, 4.32, 8.54, 8.09]",0.9901351520797372,1.9520934970742645,1.759%,58.767579520071024,39.04186994148529
6762.TWO,達亞,上櫃,生技醫療業,291.0,25889200,7533.7572,"[554314.0, 531317.0, 462974.0]","[407847.0, 413563.0, 313164.0]","[197760.0, 130252.0, 171297.0]","[151180.0, 104620.0, 129538.0]",0.9567550916405945,0.9965184923257185,535792.1591129238,101366.32618591443,3.9153904402574984,"[4.0, 8.0, 3.0, 1.0]","[5.58, 10.67, 6.04, 6.62]",0.8139963398147427,0.5995923090819764,0.206%,15.522965208285102,11.991846181639527
6763.TWO,綠界科技,上櫃,數位雲端,449.0,18403900,8263.3511,"[1406842.0, 1498126.0]","[1039649.0, 1088968.0]","[317412.0, 364713.0]","[241119.0, 256043.0]",1.0,1.0,1603641.4863642815,467885.2160278746,25.423155745677523,"[9.0, 9.60000006, 15.6, 15.10000003]","[12.48, 14.11, 21.42, 20.86]",0.9970974273714046,18.58590404283091,4.139%,342.05311941385577,371.7180808566182
6767.TWO,台微醫,上櫃,生技醫療業,34.4,29109000,1001.3496,"[102368.0, 144499.0, 206864.0]","[72372.0, 98836.0, 152979.0]","[-13329.0, -47389.0, -16980.0]","[1760.0, -45308.0, -11792.0]",0.9964419935676564,0.9828138874202261,281901.0669200991,-5429.329184284962,-0.18651720032584293,"[0.0, 0.0, 0.0, 0.0]","[0.3, -0.51, -1.64, -0.58]",,0.0,0.000%,0.0,0.0
6768.TW,志強-KY,上市,運動休閒,85.0,196046000,16663.91,"[12335924.0, 18524986.0]","[9456911.0, 13747506.0]","[647299.0, 1808092.0]","[502035.0, 1460995.0]",1.0,1.0,13379588.359733324,496723.70547050977,2.5337099735292217,"[nan, 3.375, 3.5, 5.0]","[nan, 2.35, 3.42, 9.22]",0.997107869053492,3.3575539350886494,3.950%,658.2350187583894,67.15107870177299
6770.TW,力積電,上市,半導體業,26.15,4157390080,108715.750592,"[65622945.0, 76086619.0]","[45865144.0, 61724407.0]","[16092355.0, 21634622.0]","[9891995.0, 19714969.0]",1.0,1.0,57043087.058991514,10776497.230676372,2.592130404726509,"[0.0, 0.68461549, 1.83222841, 1.02903734]","[-0.94, 1.23, 4.92, 5.8]",0.8399966971888467,0.8539815415529819,3.266%,3550.3343893554747,17.079630831059635
6776.TW,展碁國際,上市,電子通路業,61.4,81581000,5009.0734,"[17281341.0, 21299939.0, 23281994.0]","[12879557.0, 14829274.0, 17476801.0]","[194226.0, 340918.0, 415049.0]","[142831.0, 225550.0, 293595.0]",0.9608047823047945,0.9913859248781215,22828022.441254422,421169.0149059134,5.1625870595593755,"[1.5, 2.0, 3.2, 3.5]","[1.7, 2.63, 4.28, 5.09]",0.9954627608670396,3.621742935947267,5.899%,295.465410457514,72.43485871894534
6781.TW,AES-KY,上市,電子零組件業,601.0,85419000,51336.819,"[11549800.0, 15052408.0]","[8341522.0, 11625088.0]","[2434939.0, 3217839.0]","[1823192.0, 2498858.0]",1.0,1.0,10700282.893376285,2060960.0081608368,24.12765319379572,"[nan, 5.3, 15.0, 19.0]","[nan, 14.17, 30.18, 37.67]",0.9995677370519405,11.215669088012449,1.866%,958.0312378289353,224.31338176024897
6782.TW,視陽,上市,生技醫療業,286.0,63000000,18018.0,[2777524.0],[2091993.0],[617431.0],[491595.0],,,0.0,0.0,0.0,"[2.8, 1.1, 4.0, 5.5]","[2.35, 2.35, 8.11, 11.11]",0.9251949204850559,0.9898863088121161,0.346%,62.362837455163316,19.79772617624232
6785.TWO,昱展新藥,上櫃,生技醫療業,208.5,66800000,13927.8,[],[],[],[],,,0.0,0.0,0.0,"[nan, 0.0, 0.0, 0.0]","[nan, -2.86, -1.13, -0.35]",,0.0,0.000%,0.0,0.0
6788.TWO,華景電,上櫃,半導體業,231.5,34739700,8042.24055,"[1089854.0, 1416410.0]","[718843.0, 1011105.0]","[229723.0, 350063.0]","[147111.0, 241747.0]",1.0,1.0,1454910.1816589225,323555.03643433785,9.313696906833906,"[3.5, 4.0, 5.0, 8.0]","[4.9, 5.19, 7.08, 10.08]",0.9919186497957373,7.223304158552268,3.120%,250.93541947685821,144.46608317104534
6789.TW,采鈺,上市,半導體業,369.5,316711008,117024.717456,"[9029178.0, 9077148.0]","[6647021.0, 7160713.0]","[2165280.0, 1765795.0]","[1645160.0, 1528700.0]",1.0,1.0,8908717.356229024,-2367265.970461962,-7.4745301257794035,"[nan, 1.98654499, 2.0, 1.99818891]","[nan, 7.18, 7.41, 5.8]",-0.263653222225643,0.0,0.000%,0.0,0.0
6790.TW,永豐實,上市,造紙工業,54.4,267128992,14531.817164799999,"[9890353.0, 10124589.0]","[7246952.0, 7385746.0]","[1062266.0, 681920.0]","[832035.0, 552479.0]",1.0,1.0,10411079.775192011,798282.5618552276,2.9883785952190003,"[1.7055, 4.0, 3.0, 2.3]","[1.92, 6.12, 4.24, 2.55]",0.9936351665010958,2.3771237883305902,4.370%,634.998681435972,47.5424757666118
6791.TWO,虎門科技,上櫃,資訊服務業,91.8,20847000,1913.7546,[535589.0],[375167.0],[72454.0],[49935.0],,,0.0,0.0,0.0,"[nan, 3.14870419, 3.45710703, 3.18086276]","[nan, 3.66, 3.85, 3.87]",0.5074274498563687,0.0,0.000%,0.0,0.0
6792.TW,詠業,上市,通信網路業,78.2,46875000,3665.625,"[1705810.0, 1498552.0]","[1288351.0, 1162333.0]","[291024.0, 269773.0]","[221161.0, 200103.0]",1.0,1.0,1370573.6634766462,238455.57750023744,5.087052320005065,"[nan, 3.5, 5.5, 5.0]","[nan, 4.01, 6.6, 5.68]",0.9933510388438394,4.396609542939581,5.622%,206.09107232529286,87.93219085879161
6796.TW,晉弘,上市,生技醫療業,96.0,34584200,3320.0832,"[485871.0, 502088.0]","[319384.0, 349887.0]","[66481.0, 70019.0]","[40548.0, 53611.0]",1.0,1.0,521841.0216044324,71270.5576820026,2.0607837591155094,"[nan, 1.6, 1.7726579, 1.8]","[nan, 2.41, 2.3, 2.2]",-0.9324325598347202,1.6860958025380015,1.756%,58.31227445413475,33.72191605076003
6799.TW,來頡,上市,半導體業,149.0,42315000,6304.935,"[1054785.0, 1179809.0]","[736709.0, 924166.0]","[275950.0, 296019.0]","[187005.0, 242617.0]",1.0,1.0,1069228.4176584496,265879.7733402863,6.283345701058402,"[nan, 0.5, 3.0, 3.05]","[nan, 3.73, 7.51, 7.58]",0.9999992083407114,2.1899602623007595,1.470%,92.66816849925664,43.799205246015184
6803.TWO,崑鼎,上櫃,綠能環保,298.0,71654200,21352.9516,"[5321559.0, 5637590.0, 5955250.0, 7030160.0]","[4003612.0, 4186799.0, 4419727.0, 5180612.0]","[811312.0, 842254.0, 910816.0, 1045026.0]","[647047.0, 660884.0, 724303.0, 796804.0]",0.9995287461874166,0.9929822671031673,7997729.491634509,1257198.728125058,17.545359910864377,"[10.83, 11.00000592, 11.99, 13.58]","[12.09, 12.53, 13.15, 14.91]",0.9923402831638575,16.271924392225962,5.460%,1165.9517247854376,325.4384878445192
6804.TWO,明係,上櫃,運動休閒,44.65,35000000,1562.75,"[1798693.0, 3322572.0]","[1186511.0, 2181034.0]","[49461.0, 170980.0]","[17773.0, 120994.0]",0.9999999999999999,1.0,4039845.026937537,165485.6803073018,4.728162294494338,"[nan, 0.5, 0.65, 2.6]","[nan, 1.04, 1.85, 5.82]",0.9954981970404927,2.081935068374272,4.663%,72.86772739309951,41.63870136748544
6805.TW,富世達,上市,電子零組件業,767.0,68553904,52580.844368,[],[],[],[],,,0.0,0.0,0.0,"[nan, 0.5, 4.5, 4.0]","[nan, 6.25, 9.29, 9.33]",0.992037141025598,0.0,0.000%,0.0,0.0
6806.TW,森崴能源,上市,綠能環保,178.0,220848992,39311.120576,"[4334413.0, 4301192.0]","[1774282.0, 2677254.0]","[455939.0, 225212.0]","[309017.0, 116037.0]",-1.0,1.0,4179613.6444895305,387691.7276712613,1.7554607071571389,"[0.0, 1.0, 1.0, 0.5]","[0.34, 2.86, 3.78, 1.14]",0.9465801789371523,0.5457874222634321,0.307%,120.53660205315734,10.915748445268642
6807.TW,峰源-KY,上市,居家生活,59.6,54000000,3218.4,[4208191.0],[3331703.0],[168063.0],[113605.0],,,0.0,0.0,0.0,"[nan, nan, 2.37, 1.89]","[nan, nan, 4.71, 3.28]",1.0,0.7890209790209786,1.324%,42.60713286713284,15.78041958041957
